name,figi,currency,closed,dt
FinEx Золото,BBG005DXDPK9,rub,882.2,2021-07-02
FinEx Золото,BBG005DXDPK9,rub,888.0,2021-07-05
FinEx Золото,BBG005DXDPK9,rub,901.4,2021-07-06
FinEx Золото,BBG005DXDPK9,rub,907.6,2021-07-07
FinEx Золото,BBG005DXDPK9,rub,907.8,2021-07-08
FinEx Золото,BBG005DXDPK9,rub,906.0,2021-07-09
FinEx Золото,BBG005DXDPK9,rub,905.8,2021-07-12
FinEx Золото,BBG005DXDPK9,rub,905.2,2021-07-13
FinEx Золото,BBG005DXDPK9,rub,912.0,2021-07-14
FinEx Золото,BBG005DXDPK9,rub,916.8,2021-07-15
FinEx Золото,BBG005DXDPK9,rub,904.2,2021-07-16
FinEx Золото,BBG005DXDPK9,rub,911.4,2021-07-19
FinEx Золото,BBG005DXDPK9,rub,906.2,2021-07-20
FinEx Золото,BBG005DXDPK9,rub,898.6,2021-07-21
FinEx Золото,BBG005DXDPK9,rub,897.2,2021-07-22
FinEx Золото,BBG005DXDPK9,rub,894.6,2021-07-23
FinEx Золото,BBG005DXDPK9,rub,892.8,2021-07-26
FinEx Золото,BBG005DXDPK9,rub,893.8,2021-07-27
FinEx Золото,BBG005DXDPK9,rub,894.8,2021-07-28
FinEx Золото,BBG005DXDPK9,rub,900.4,2021-07-29
FinEx Золото,BBG005DXDPK9,rub,893.2,2021-07-30
FinEx Золото,BBG005DXDPK9,rub,892.6,2021-08-02
FinEx Золото,BBG005DXDPK9,rub,888.6,2021-08-03
FinEx Золото,BBG005DXDPK9,rub,892.8,2021-08-04
FinEx Золото,BBG005DXDPK9,rub,888.8,2021-08-05
FinEx Золото,BBG005DXDPK9,rub,873.0,2021-08-06
FinEx Золото,BBG005DXDPK9,rub,860.0,2021-08-09
FinEx Золото,BBG005DXDPK9,rub,862.8,2021-08-10
FinEx Золото,BBG005DXDPK9,rub,867.0,2021-08-11
FinEx Золото,BBG005DXDPK9,rub,870.4,2021-08-12
FinEx Золото,BBG005DXDPK9,rub,878.8,2021-08-13
FinEx Золото,BBG005DXDPK9,rub,883.0,2021-08-16
FinEx Золото,BBG005DXDPK9,rub,885.4,2021-08-17
FinEx Золото,BBG005DXDPK9,rub,889.8,2021-08-18
FinEx Золото,BBG005DXDPK9,rub,890.6,2021-08-19
FinEx Золото,BBG005DXDPK9,rub,891.6,2021-08-20
FinEx Золото,BBG005DXDPK9,rub,901.2,2021-08-23
FinEx Золото,BBG005DXDPK9,rub,895.4,2021-08-24
FinEx Золото,BBG005DXDPK9,rub,892.2,2021-08-25
FinEx Золото,BBG005DXDPK9,rub,896.6,2021-08-26
FinEx Золото,BBG005DXDPK9,rub,900.8,2021-08-27
FinEx Золото,BBG005DXDPK9,rub,896.0,2021-08-30
FinEx Золото,BBG005DXDPK9,rub,896.0,2021-08-31
FinEx Золото,BBG005DXDPK9,rub,891.4,2021-09-01
FinEx Золото,BBG005DXDPK9,rub,887.4,2021-09-02
FinEx Золото,BBG005DXDPK9,rub,894.6,2021-09-03
FinEx Золото,BBG005DXDPK9,rub,896.6,2021-09-06
FinEx Золото,BBG005DXDPK9,rub,885.4,2021-09-07
FinEx Золото,BBG005DXDPK9,rub,882.2,2021-09-08
FinEx Золото,BBG005DXDPK9,rub,882.2,2021-09-09
FinEx Золото,BBG005DXDPK9,rub,881.8,2021-09-10
FinEx Золото,BBG005DXDPK9,rub,876.6,2021-09-13
FinEx Золото,BBG005DXDPK9,rub,886.6,2021-09-14
FinEx Золото,BBG005DXDPK9,rub,872.8,2021-09-15
FinEx Золото,BBG005DXDPK9,rub,856.4,2021-09-16
FinEx Золото,BBG005DXDPK9,rub,860.8,2021-09-17
FinEx Золото,BBG005DXDPK9,rub,874.0,2021-09-20
FinEx Золото,BBG005DXDPK9,rub,872.8,2021-09-21
FinEx Золото,BBG005DXDPK9,rub,868.2,2021-09-22
FinEx Золото,BBG005DXDPK9,rub,854.4,2021-09-23
FinEx Золото,BBG005DXDPK9,rub,856.8,2021-09-24
FinEx Золото,BBG005DXDPK9,rub,855.6,2021-09-27
FinEx Золото,BBG005DXDPK9,rub,850.0,2021-09-28
FinEx Золото,BBG005DXDPK9,rub,848.0,2021-09-29
FinEx Золото,BBG005DXDPK9,rub,859.6,2021-09-30
FinEx Золото,BBG005DXDPK9,rub,862.6,2021-10-01
FinEx Золото,BBG005DXDPK9,rub,862.0,2021-10-04
FinEx Золото,BBG005DXDPK9,rub,856.0,2021-10-05
FinEx Золото,BBG005DXDPK9,rub,859.2,2021-10-06
FinEx Золото,BBG005DXDPK9,rub,847.8,2021-10-07
FinEx Золото,BBG005DXDPK9,rub,850.6,2021-10-08
FinEx Золото,BBG005DXDPK9,rub,849.0,2021-10-11
FinEx Золото,BBG005DXDPK9,rub,853.4,2021-10-12
FinEx Золото,BBG005DXDPK9,rub,869.6,2021-10-13
FinEx Золото,BBG005DXDPK9,rub,864.0,2021-10-14
FinEx Золото,BBG005DXDPK9,rub,846.6,2021-10-15
FinEx Золото,BBG005DXDPK9,rub,848.2,2021-10-18
FinEx Золото,BBG005DXDPK9,rub,845.4,2021-10-19
FinEx Золото,BBG005DXDPK9,rub,849.6,2021-10-20
FinEx Золото,BBG005DXDPK9,rub,854.0,2021-10-21
FinEx Золото,BBG005DXDPK9,rub,849.4,2021-10-22
FinEx Золото,BBG005DXDPK9,rub,848.8,2021-10-25
FinEx Золото,BBG005DXDPK9,rub,840.0,2021-10-26
FinEx Золото,BBG005DXDPK9,rub,853.0,2021-10-27
FinEx Золото,BBG005DXDPK9,rub,850.4,2021-10-28
FinEx Золото,BBG005DXDPK9,rub,850.0,2021-10-29
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.079,2020-11-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.07,2020-11-03
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.108,2020-11-05
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.133,2020-11-06
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.16,2020-11-09
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.132,2020-11-10
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.145,2020-11-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.155,2020-11-12
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.158,2020-11-13
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.163,2020-11-16
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.163,2020-11-17
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.166,2020-11-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.168,2020-11-19
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.171,2020-11-20
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.178,2020-11-23
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.187,2020-11-24
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.187,2020-11-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.196,2020-11-26
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.212,2020-11-27
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.18,2020-11-30
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.187,2020-12-01
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.18,2020-12-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.204,2020-12-03
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.203,2020-12-04
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.216,2020-12-07
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.21,2020-12-08
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.221,2020-12-09
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.221,2020-12-10
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.218,2020-12-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.217,2020-12-14
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.224,2020-12-15
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.233,2020-12-16
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.229,2020-12-17
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.243,2020-12-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.237,2020-12-21
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.216,2020-12-22
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.22,2020-12-23
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.203,2020-12-24
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.222,2020-12-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.223,2020-12-28
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.237,2020-12-29
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.26,2020-12-30
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.275,2021-01-04
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.285,2021-01-05
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.286,2021-01-06
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.308,2021-01-08
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.313,2021-01-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.312,2021-01-12
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.316,2021-01-13
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.336,2021-01-14
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.314,2021-01-15
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.328,2021-01-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.334,2021-01-19
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.35,2021-01-20
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.36,2021-01-21
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.345,2021-01-22
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.366,2021-01-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.345,2021-01-26
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.317,2021-01-27
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.312,2021-01-28
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.285,2021-01-29
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.307,2021-02-01
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.335,2021-02-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.34,2021-02-03
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.332,2021-02-04
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.336,2021-02-05
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.352,2021-02-08
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.366,2021-02-09
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.372,2021-02-10
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.39,2021-02-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.392,2021-02-12
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.406,2021-02-15
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.409,2021-02-16
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.403,2021-02-17
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.368,2021-02-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.39,2021-02-19
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.386,2021-02-20
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.359,2021-02-22
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.331,2021-02-24
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.346,2021-02-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.306,2021-02-26
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.329,2021-03-01
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.319,2021-03-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.318,2021-03-03
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.312,2021-03-04
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.289,2021-03-05
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.285,2021-03-09
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.281,2021-03-10
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.312,2021-03-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.297,2021-03-12
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.293,2021-03-15
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.309,2021-03-16
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.297,2021-03-17
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.305,2021-03-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.299,2021-03-19
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.304,2021-03-22
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.289,2021-03-23
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.277,2021-03-24
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.248,2021-03-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.26,2021-03-26
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.273,2021-03-29
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.281,2021-03-30
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.283,2021-03-31
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.304,2021-04-01
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.314,2021-04-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.307,2021-04-05
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.313,2021-04-06
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.305,2021-04-07
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.3,2021-04-08
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.294,2021-04-09
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.283,2021-04-12
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.274,2021-04-13
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.292,2021-04-14
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.311,2021-04-15
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.305,2021-04-16
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.312,2021-04-19
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.298,2021-04-20
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.305,2021-04-21
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.293,2021-04-22
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.297,2021-04-23
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.318,2021-04-26
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.325,2021-04-27
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.328,2021-04-28
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.319,2021-04-29
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.31,2021-04-30
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.309,2021-05-10
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.292,2021-05-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.271,2021-05-12
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.263,2021-05-13
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.273,2021-05-14
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.275,2021-05-17
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.296,2021-05-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.288,2021-05-19
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.296,2021-05-20
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.288,2021-05-21
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.29,2021-05-24
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.307,2021-05-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.317,2021-05-26
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.32,2021-05-27
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.326,2021-05-28
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.338,2021-05-31
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.353,2021-06-01
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.355,2021-06-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.345,2021-06-03
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.349,2021-06-04
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.343,2021-06-07
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.339,2021-06-08
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.339,2021-06-09
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.345,2021-06-10
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.344,2021-06-11
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.356,2021-06-14
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.343,2021-06-15
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.339,2021-06-16
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.331,2021-06-17
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.318,2021-06-18
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.324,2021-06-21
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.314,2021-06-22
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.322,2021-06-23
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.338,2021-06-24
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.347,2021-06-25
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.349,2021-06-28
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.348,2021-06-29
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.344,2021-06-30
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.333,2021-07-01
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.334,2021-07-02
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.329,2021-07-05
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.322,2021-07-06
ВТБ -  Фонд Акций развивающихся стран,BBG00PVNWQ15,usd,1.319,2021-07-07
